    0.1000000  4.27466e-29
     0.100215  4.28270e-29
     0.100430  4.29069e-29
     0.100645  4.29866e-29
     0.100861  4.30660e-29
     0.101077  4.31450e-29
     0.101294  4.32238e-29
     0.101512  4.33025e-29
     0.101729  4.33809e-29
     0.101948  4.34595e-29
     0.102166  4.35381e-29
     0.102386  4.36166e-29
     0.102605  4.36951e-29
     0.102825  4.37742e-29
     0.103046  4.38536e-29
     0.103267  4.39331e-29
     0.103489  4.40132e-29
     0.103711  4.40938e-29
     0.103933  4.41745e-29
     0.104156  4.42559e-29
     0.104380  4.43380e-29
     0.104604  4.44207e-29
     0.104828  4.45039e-29
     0.105053  4.45878e-29
     0.105279  4.46729e-29
     0.105504  4.47585e-29
     0.105731  4.48438e-29
     0.105958  4.49294e-29
     0.106185  4.50158e-29
     0.106413  4.51022e-29
     0.106641  4.51885e-29
     0.106870  4.52754e-29
     0.107099  4.53621e-29
     0.107329  4.54486e-29
     0.107559  4.55353e-29
     0.107790  4.56217e-29
     0.108021  4.57080e-29
     0.108253  4.57945e-29
     0.108485  4.58801e-29
     0.108718  4.59653e-29
     0.108951  4.60507e-29
     0.109185  4.61354e-29
     0.109420  4.62196e-29
     0.109654  4.63037e-29
     0.109890  4.63876e-29
     0.110125  4.64708e-29
     0.110362  4.65537e-29
     0.110598  4.66368e-29
     0.110836  4.67194e-29
     0.111074  4.68019e-29
     0.111312  4.68848e-29
     0.111551  4.69678e-29
     0.111790  4.70509e-29
     0.112030  4.71342e-29
     0.112270  4.72182e-29
     0.112511  4.73026e-29
     0.112753  4.73874e-29
     0.112994  4.74730e-29
     0.113237  4.75593e-29
     0.113480  4.76463e-29
     0.113723  4.77344e-29
     0.113967  4.78231e-29
     0.114212  4.79125e-29
     0.114457  4.80032e-29
     0.114703  4.80945e-29
     0.114949  4.81865e-29
     0.115195  4.82794e-29
     0.115442  4.83724e-29
     0.115690  4.84658e-29
     0.115938  4.85605e-29
     0.116187  4.86562e-29
     0.116436  4.87509e-29
     0.116686  4.88454e-29
     0.116937  4.89402e-29
     0.117188  4.90350e-29
     0.117439  4.91295e-29
     0.117691  4.92236e-29
     0.117943  4.93169e-29
     0.118197  4.94097e-29
     0.118450  4.95021e-29
     0.118704  4.95934e-29
     0.118959  4.96842e-29
     0.119214  4.97750e-29
     0.119470  4.98646e-29
     0.119726  4.99534e-29
     0.119983  5.00421e-29
     0.120241  5.01303e-29
     0.120499  5.02176e-29
     0.120757  5.03046e-29
     0.121016  5.03912e-29
     0.121276  5.04782e-29
     0.121536  5.05651e-29
     0.121797  5.06516e-29
     0.122058  5.07386e-29
     0.122320  5.08264e-29
     0.122583  5.09147e-29
     0.122846  5.10032e-29
     0.123109  5.10925e-29
     0.123373  5.11831e-29
     0.123638  5.12749e-29
     0.123903  5.13677e-29
     0.124169  5.14613e-29
     0.124436  5.15561e-29
     0.124703  5.16523e-29
     0.124970  5.17499e-29
     0.125238  5.18487e-29
     0.125507  5.19483e-29
     0.125776  5.20489e-29
     0.126046  5.21506e-29
     0.126317  5.22528e-29
     0.126588  5.23558e-29
     0.126859  5.24596e-29
     0.127131  5.25640e-29
     0.127404  5.26683e-29
     0.127678  5.27723e-29
     0.127951  5.28769e-29
     0.128226  5.29816e-29
     0.128501  5.30852e-29
     0.128777  5.31886e-29
     0.129053  5.32909e-29
     0.129330  5.33924e-29
     0.129608  5.34937e-29
     0.129886  5.35934e-29
     0.130164  5.36922e-29
     0.130444  5.37905e-29
     0.130723  5.38877e-29
     0.131004  5.39833e-29
     0.131285  5.40780e-29
     0.131567  5.41722e-29
     0.131849  5.42661e-29
     0.132132  5.43592e-29
     0.132415  5.44513e-29
     0.132700  5.45428e-29
     0.132984  5.46345e-29
     0.133270  5.47265e-29
     0.133556  5.48179e-29
     0.133842  5.49095e-29
     0.134129  5.50016e-29
     0.134417  5.50941e-29
     0.134705  5.51875e-29
     0.134994  5.52819e-29
     0.135284  5.53769e-29
     0.135574  5.54729e-29
     0.135865  5.55702e-29
     0.136157  5.56688e-29
     0.136449  5.57685e-29
     0.136742  5.58693e-29
     0.137035  5.59716e-29
     0.137329  5.60750e-29
     0.137624  5.61794e-29
     0.137919  5.62850e-29
     0.138215  5.63916e-29
     0.138512  5.64995e-29
     0.138809  5.66082e-29
     0.139107  5.67169e-29
     0.139405  5.68261e-29
     0.139704  5.69356e-29
     0.140004  5.70451e-29
     0.140304  5.71547e-29
     0.140605  5.72640e-29
     0.140907  5.73726e-29
     0.141209  5.74812e-29
