    0.0099840847    1.3672861e-06
     0.010003264    1.3697268e-06
      0.01002248    1.3721675e-06
     0.010041733    1.3746082e-06
     0.010061023    1.3770489e-06
      0.01008035    1.3794896e-06
     0.010099714    1.3819302e-06
     0.010119116    1.3843709e-06
     0.010138554    1.3868116e-06
      0.01015803    1.3892523e-06
     0.010177544     1.391693e-06
     0.010197095     1.394133e-06
     0.010216683    1.3965559e-06
     0.010236309    1.3988401e-06
     0.010255973    1.4010948e-06
     0.010275674    1.4033607e-06
     0.010295414    1.4056266e-06
     0.010315191    1.4078926e-06
     0.010335006    1.4101585e-06
      0.01035486    1.4124244e-06
     0.010374751    1.4146904e-06
     0.010394681    1.4169563e-06
     0.010414649    1.4192222e-06
     0.010434655    1.4214881e-06
       0.0104547    1.4237541e-06
     0.010474784      1.42602e-06
     0.010494905    1.4282859e-06
     0.010515066    1.4305518e-06
     0.010535265    1.4328178e-06
     0.010555503    1.4350837e-06
      0.01057578    1.4373496e-06
     0.010596096    1.4396156e-06
     0.010616451    1.4418815e-06
     0.010636845    1.4441474e-06
     0.010657278    1.4464133e-06
     0.010677751    1.4486793e-06
     0.010698262    1.4509452e-06
     0.010718814    1.4532111e-06
     0.010739404     1.455477e-06
     0.010760035     1.457743e-06
     0.010780704    1.4600089e-06
     0.010801414    1.4622748e-06
     0.010822163    1.4645408e-06
     0.010842952    1.4668067e-06
     0.010863782    1.4690726e-06
     0.010884651    1.4713385e-06
      0.01090556    1.4736045e-06
     0.010926509    1.4758704e-06
     0.010947499    1.4781363e-06
     0.010968529    1.4804022e-06
     0.010989599    1.4826682e-06
      0.01101071    1.4849341e-06
     0.011031862       1.4872e-06
     0.011053054    1.4893319e-06
     0.011074286    1.4912778e-06
      0.01109556    1.4932605e-06
     0.011116874    1.4952435e-06
     0.011138229    1.4972266e-06
     0.011159626    1.4992096e-06
     0.011181063    1.5011926e-06
     0.011202542    1.5031757e-06
     0.011224062    1.5051587e-06
     0.011245623    1.5071417e-06
     0.011267226    1.5091248e-06
      0.01128887    1.5111078e-06
     0.011310556    1.5130908e-06
     0.011332283    1.5150739e-06
     0.011354052    1.5170569e-06
     0.011375863      1.51904e-06
     0.011397716     1.521023e-06
     0.011419611     1.523006e-06
     0.011441548    1.5249891e-06
     0.011463527    1.5269721e-06
     0.011485548    1.5289551e-06
     0.011507611    1.5309382e-06
     0.011529717    1.5329212e-06
     0.011551866    1.5349042e-06
     0.011574057    1.5368873e-06
      0.01159629    1.5388703e-06
     0.011618566    1.5408534e-06
     0.011640886    1.5428364e-06
     0.011663247    1.5448194e-06
     0.011685652    1.5468025e-06
       0.0117081    1.5487855e-06
     0.011730591    1.5507685e-06
     0.011753126    1.5527516e-06
     0.011775703    1.5547346e-06
     0.011798324    1.5567177e-06
     0.011820988    1.5587007e-06
     0.011843696    1.5606837e-06
     0.011866448    1.5626668e-06
     0.011889243    1.5646498e-06
     0.011912082    1.5666328e-06
     0.011934965    1.5685531e-06
     0.011957892     1.570139e-06
     0.011980863    1.5717148e-06
     0.012003878    1.5732939e-06
     0.012026937    1.5748731e-06
     0.012050041    1.5764522e-06
     0.012073189    1.5780314e-06
     0.012096381    1.5796105e-06
     0.012119618    1.5811897e-06
       0.0121429    1.5827688e-06
     0.012166226    1.5843479e-06
     0.012189597    1.5859271e-06
     0.012213013    1.5875062e-06
     0.012236474    1.5890854e-06
      0.01225998    1.5906645e-06
     0.012283531    1.5922437e-06
     0.012307128    1.5938228e-06
     0.012330769     1.595402e-06
     0.012354457    1.5969811e-06
     0.012378189    1.5985603e-06
     0.012401968    1.6001394e-06
     0.012425792    1.6017186e-06
     0.012449661    1.6032977e-06
     0.012473577    1.6048769e-06
     0.012497538     1.606456e-06
     0.012521546    1.6080352e-06
       0.0125456    1.6096143e-06
       0.0125697    1.6111935e-06
     0.012593846    1.6127726e-06
     0.012618038    1.6143517e-06
     0.012642277    1.6159309e-06
     0.012666563      1.61751e-06
     0.012690895    1.6190892e-06
     0.012715274    1.6206683e-06
       0.0127397    1.6222475e-06
     0.012764173    1.6238266e-06
     0.012788693    1.6254058e-06
     0.012813259    1.6269849e-06
     0.012837873    1.6285641e-06
     0.012862535    1.6301432e-06
     0.012887244    1.6317224e-06
        0.012912    1.6329444e-06
     0.012936803    1.6339966e-06
     0.012961655    1.6350305e-06
     0.012986554    1.6360779e-06
     0.013011501    1.6371253e-06
     0.013036496    1.6381726e-06
     0.013061539      1.63922e-06
      0.01308663    1.6402674e-06
     0.013111769    1.6413147e-06
     0.013136956    1.6423621e-06
     0.013162192    1.6434095e-06
     0.013187477    1.6444568e-06
     0.013212809    1.6455042e-06
     0.013238191    1.6465516e-06
     0.013263621    1.6475989e-06
     0.013289101    1.6486463e-06
     0.013314629    1.6496937e-06
     0.013340206    1.6507411e-06
     0.013365832    1.6517884e-06
     0.013391508    1.6528358e-06
     0.013417233    1.6538832e-06
     0.013443007    1.6549305e-06
     0.013468831    1.6559779e-06
     0.013494704    1.6570253e-06
     0.013520627    1.6580726e-06
       0.0135466      1.65912e-06
     0.013572623    1.6601674e-06
     0.013598696    1.6612147e-06
     0.013624818    1.6622621e-06
     0.013650992    1.6633095e-06
     0.013677215    1.6643568e-06
     0.013703489    1.6654042e-06
     0.013729813    1.6664516e-06
     0.013756187    1.6674989e-06
     0.013782613    1.6685463e-06
     0.013809089    1.6695937e-06
     0.013835616    1.6706411e-06
     0.013862194    1.6716884e-06
     0.013888823    1.6727358e-06
     0.013915503    1.6737832e-06
     0.013942235    1.6746261e-06
     0.013969017     1.675102e-06
     0.013995852    1.6754611e-06
     0.014022738    1.6758514e-06
     0.014049675    1.6762417e-06
     0.014076664     1.676632e-06
     0.014103705    1.6770223e-06
     0.014130798    1.6774126e-06
     0.014157943    1.6778029e-06
      0.01418514    1.6781932e-06
      0.01421239    1.6785835e-06
     0.014239692    1.6789738e-06
     0.014267046    1.6793641e-06
     0.014294452    1.6797544e-06
     0.014321912    1.6801447e-06
     0.014349424     1.680535e-06
     0.014376989    1.6809253e-06
     0.014404607    1.6813156e-06
     0.014432278    1.6817059e-06
     0.014460002    1.6820962e-06
      0.01448778    1.6824865e-06
      0.01451561    1.6828768e-06
     0.014543495    1.6832671e-06
     0.014571432    1.6836574e-06
     0.014599424    1.6840477e-06
     0.014627469     1.684438e-06
     0.014655568    1.6848284e-06
     0.014683721    1.6852187e-06
     0.014711928     1.685609e-06
      0.01474019    1.6859993e-06
     0.014768506    1.6863896e-06
     0.014796876    1.6867799e-06
       0.0148253    1.6871702e-06
     0.014853779    1.6875605e-06
     0.014882313    1.6879508e-06
     0.014910902    1.6883411e-06
     0.014939545    1.6887314e-06
     0.014968244    1.6891217e-06
     0.014996998     1.689512e-06
     0.015025807    1.6899023e-06
     0.015054671    1.6902201e-06
     0.015083591    1.6901171e-06
     0.015112566    1.6897173e-06
     0.015141597    1.6893411e-06
     0.015170684     1.688965e-06
     0.015199826    1.6885888e-06
     0.015229025    1.6882127e-06
      0.01525828    1.6878365e-06
     0.015287591    1.6874603e-06
     0.015316958    1.6870842e-06
     0.015346381     1.686708e-06
     0.015375862    1.6863319e-06
     0.015405398    1.6859557e-06
     0.015434992    1.6855796e-06
     0.015464642    1.6852034e-06
      0.01549435    1.6848272e-06
     0.015524114    1.6844511e-06
     0.015553936    1.6840749e-06
     0.015583814    1.6836988e-06
     0.015613751    1.6833226e-06
     0.015643744    1.6829465e-06
     0.015673796    1.6825703e-06
     0.015703905    1.6821941e-06
     0.015734072     1.681818e-06
     0.015764297    1.6814418e-06
      0.01579458    1.6810657e-06
     0.015824921    1.6806895e-06
      0.01585532    1.6803134e-06
     0.015885778    1.6799372e-06
     0.015916294    1.6795611e-06
     0.015946869    1.6791849e-06
     0.015977503    1.6788088e-06
     0.016008195    1.6784326e-06
     0.016038947    1.6780565e-06
     0.016069757    1.6776803e-06
     0.016100627    1.6773042e-06
     0.016131556    1.6769281e-06
     0.016162545     1.676552e-06
     0.016193593    1.6761759e-06
       0.0162247    1.6757998e-06
     0.016255868    1.6754238e-06
     0.016287095    1.6747296e-06
     0.016318382    1.6736197e-06
     0.016349729    1.6723484e-06
     0.016381137    1.6711295e-06
     0.016412605    1.6699109e-06
     0.016444133    1.6686925e-06
     0.016475722    1.6674746e-06
     0.016507372    1.6662572e-06
